account_id,report_date,age,employment_status,marital_status,dependents,region,internal_score,dpd,credit_utilization,macro_gdp_growth,macro_unemployment,macro_interest_rate,stage,default_flag
2384250,6/1/2019,52.0,Self-Employed,Single,4,South,382.0,99,0.89,0.87,1.79,2.99,3,1
7501632,3/1/2018,48.0,Employed,Married,1,East,775.0,114,0.97,2.49,3.42,3.54,3,1
6321129,7/1/2018,37.0,Employed,Single,3,South,832.0,0,0.22,2.32,4.73,2.25,2,0
3260791,8/1/2022,38.0,Employed,Married,1,West,691.0,0,0.56,3.64,3.64,2.67,2,0
4344769,2/1/2022,56.0,Employed,Married,4,South,352.0,2,0.0,3.55,4.66,3.5,2,0
2490036,1/1/2022,35.0,Retired,Single,2,North,868.0,2,1.29,1.44,2.13,2.03,2,0
8946258,10/1/2021,25.0,Retired,Married,3,South,389.0,104,0.26,2.86,4.3,3.22,3,1
7491878,11/1/2020,32.0,Unemployed,Widowed,1,North,628.0,3,0.15,3.41,5.19,3.04,2,0
2790008,5/1/2022,43.0,Employed,,4,North,574.0,135,1.41,0.53,4.06,3.35,3,1
3999610,6/1/2021,23.0,,Single,3,East,608.0,117,1.38,1.81,2.84,2.88,3,1
3851274,7/1/2020,,Employed,Single,0,East,363.0,148,0.1,1.67,5.54,3.75,3,1
7355421,6/1/2020,34.0,Employed,Married,1,North,,3,1.27,3.42,5.55,3.0,2,0
2048966,4/1/2020,32.0,Retired,Single,3,West,415.0,0,0.25,1.51,4.14,2.58,2,0
8082212,6/1/2020,48.0,Self-Employed,Married,2,South,829.0,5,,1.5,5.26,3.22,1,0
2132658,5/1/2021,61.0,Self-Employed,,0,East,651.0,7,0.35,2.31,3.08,2.13,2,0
8313834,6/1/2020,54.0,Self-Employed,Divorced,4,South,709.0,2,0.11,2.29,6.07,2.95,1,0
9340960,1/1/2021,52.0,Employed,,3,West,346.0,135,0.62,1.21,5.74,3.44,3,1
4961352,8/1/2019,61.0,Employed,Single,2,East,714.0,112,0.85,2.45,5.64,3.02,3,1
1095556,7/1/2019,,Employed,,0,East,428.0,116,0.39,1.88,4.66,2.74,3,1
3711793,3/1/2021,35.0,Employed,Single,4,South,331.0,127,0.55,1.11,6.9,3.36,3,1
5037776,9/1/2022,54.0,Employed,Single,4,South,359.0,31,0.69,2.84,3.17,1.97,2,0
5939003,2/1/2020,,Employed,Single,1,West,629.0,5,0.66,1.51,6.41,2.02,2,0
3963944,10/1/2022,42.0,Unemployed,Single,0,South,682.0,90,,2.76,1.97,4.13,3,1
3131018,3/1/2019,38.0,Unemployed,Married,2,West,841.0,13,0.32,1.79,6.72,2.72,2,0
7389308,3/1/2021,47.0,,,2,West,335.0,113,1.01,1.48,5.67,3.3,3,1
2760511,7/1/2022,29.0,Self-Employed,Single,0,North,492.0,0,1.24,2.8,4.57,2.69,2,0
4791481,6/1/2021,37.0,Employed,Married,4,East,461.0,37,0.41,2.39,7.49,3.25,2,0
2021469,12/1/2021,,Self-Employed,Married,3,West,317.0,121,0.24,3.66,5.51,4.0,3,1
5475156,3/1/2019,,Employed,Married,0,East,,58,0.49,1.14,3.49,2.08,2,0
6181930,5/1/2022,36.0,Employed,,2,West,455.0,137,,1.46,5.66,3.37,3,1
6193278,1/1/2022,47.0,,Married,3,South,879.0,10,0.07,1.13,5.14,3.17,1,0
4560920,4/1/2020,55.0,Employed,Single,4,South,817.0,0,0.68,1.54,5.03,2.82,2,0
6083769,8/1/2019,59.0,Employed,Single,2,North,546.0,138,0.77,3.01,7.5,3.64,3,1
4432207,1/1/2019,57.0,Employed,Married,4,East,410.0,90,0.44,1.07,3.23,2.46,3,1
4882149,5/1/2018,26.0,,Single,0,North,454.0,0,0.55,2.33,4.18,3.25,2,0
3338377,12/1/2018,57.0,,Married,4,West,497.0,105,1.24,3.01,6.69,2.19,3,1
9658123,11/1/2020,37.0,Employed,Divorced,1,East,484.0,27,,2.75,5.69,3.24,2,0
6582266,7/1/2019,52.0,Unemployed,,0,West,789.0,2,0.13,3.1,6.09,2.79,2,0
2962889,5/1/2019,69.0,Retired,Single,3,South,415.0,99,1.47,2.27,4.13,2.74,3,1
7842385,9/1/2021,68.0,Employed,Married,4,North,512.0,130,1.01,2.76,4.98,2.64,3,1
7913283,6/1/2019,35.0,Self-Employed,Married,0,East,520.0,126,1.42,2.85,4.69,1.95,3,1
9597467,8/1/2019,54.0,Employed,Single,2,West,,2,0.36,1.83,5.96,3.36,1,0
2200532,2/1/2019,55.0,,Married,1,North,,123,1.43,1.91,4.94,2.97,3,1
6688238,2/1/2019,42.0,Self-Employed,,0,South,448.0,23,1.1,0.11,4.34,3.8,2,0
2003510,1/1/2020,63.0,Employed,Single,1,West,,0,1.21,1.59,3.76,3.19,2,0
9379341,10/1/2018,35.0,Employed,Single,1,North,726.0,111,,3.14,3.49,2.28,3,1
9104789,12/1/2018,,Retired,Married,2,South,635.0,152,0.74,1.42,6.97,3.67,3,1
1726331,4/1/2019,46.0,Employed,Married,4,North,821.0,2,0.09,1.73,5.64,3.11,1,0
2581420,7/1/2018,24.0,Self-Employed,Single,3,West,780.0,129,,0.61,5.79,2.42,3,1
3986068,10/1/2021,59.0,,Divorced,2,North,487.0,105,0.02,3.16,5.5,2.98,3,1
3436831,4/1/2020,28.0,Employed,,2,East,693.0,0,0.56,4.07,3.71,3.26,2,0
4862163,2/1/2022,35.0,Unemployed,Widowed,2,South,765.0,129,0.39,-0.52,6.79,3.5,3,1
7778892,11/1/2020,67.0,,Married,0,West,639.0,27,0.24,1.13,2.6,3.16,2,0
1290998,7/1/2022,30.0,Self-Employed,Divorced,3,South,,137,0.79,2.67,4.8,2.56,3,1
2965730,5/1/2018,50.0,Employed,,3,South,640.0,121,1.27,3.87,7.49,3.73,3,1
5833177,7/1/2021,35.0,Employed,,3,South,871.0,57,0.63,2.24,7.42,3.03,2,0
5339235,8/1/2022,57.0,Employed,Married,3,South,552.0,0,0.42,4.55,4.11,3.81,2,0
3414165,2/1/2020,23.0,Unemployed,Divorced,3,East,,0,1.32,4.0,5.82,3.31,2,0
9693670,9/1/2020,54.0,Employed,Single,4,West,744.0,1,0.25,2.43,4.14,2.48,1,0
9982339,2/1/2021,67.0,Self-Employed,Married,0,North,354.0,153,0.3,0.71,6.65,2.8,3,1
5875217,10/1/2022,68.0,Employed,Single,1,West,899.0,15,0.5,4.13,3.28,2.34,2,0
2340683,10/1/2022,40.0,Retired,Single,1,West,373.0,130,0.17,1.21,4.63,3.0,3,1
3648790,1/1/2021,32.0,Employed,Married,2,South,332.0,25,1.45,2.82,7.93,2.98,2,0
1179001,11/1/2022,56.0,Employed,Married,2,South,369.0,114,0.69,2.08,4.9,2.84,3,1
7357718,2/1/2022,,Employed,Married,2,South,519.0,105,1.0,3.23,5.54,2.33,3,1
2286643,7/1/2019,67.0,Employed,Married,4,West,764.0,81,1.26,3.57,2.85,2.03,2,0
2898739,5/1/2018,61.0,Employed,Single,4,West,852.0,11,0.24,1.79,6.18,2.59,2,0
9351245,10/1/2020,52.0,Self-Employed,Single,2,West,,110,1.01,0.82,5.27,2.75,3,1
5511732,8/1/2019,27.0,Unemployed,Married,0,North,,118,1.25,0.7,4.98,2.87,3,1
2557009,3/1/2021,58.0,Retired,Widowed,1,North,865.0,44,1.12,2.04,3.56,2.94,2,0
8809006,6/1/2018,68.0,Self-Employed,Divorced,2,East,348.0,116,,2.91,6.61,3.04,3,1
4324024,3/1/2021,53.0,Employed,Single,2,North,392.0,110,0.79,1.95,5.88,2.6,3,1
5642681,6/1/2021,36.0,,Single,0,West,,1,0.37,0.48,4.04,3.16,2,0
5899856,4/1/2018,69.0,Employed,Married,2,East,743.0,5,1.35,1.57,4.46,2.47,2,0
5385010,1/1/2020,51.0,Self-Employed,Single,1,West,430.0,115,0.28,0.27,2.99,2.6,3,1
6301572,12/1/2019,46.0,Employed,Married,1,West,374.0,152,1.4,1.35,3.87,2.62,3,1
1953122,10/1/2022,21.0,,Married,2,West,423.0,110,0.03,0.3,3.19,3.5,3,1
3744686,7/1/2022,65.0,,Married,3,North,394.0,0,0.47,1.75,3.57,2.61,2,0
2449991,6/1/2022,50.0,Unemployed,,3,West,556.0,53,0.05,1.44,3.87,2.34,2,0
8356061,6/1/2021,60.0,Employed,Single,4,North,372.0,114,0.12,2.19,7.97,3.39,3,1
8402324,10/1/2022,38.0,Employed,Single,2,East,398.0,18,0.28,2.24,5.77,2.6,2,0
9343199,8/1/2020,,Employed,Widowed,1,West,495.0,146,0.86,1.0,6.46,2.64,3,1
1767442,11/1/2019,34.0,Employed,Married,4,South,,137,,1.18,5.56,2.28,3,1
9877580,12/1/2020,52.0,Unemployed,Widowed,4,North,370.0,114,1.12,0.42,4.76,4.19,3,1
4080761,2/1/2019,40.0,Self-Employed,Divorced,0,North,566.0,116,0.68,0.48,4.36,3.69,3,1
7254887,2/1/2019,,Unemployed,Married,1,North,778.0,143,0.58,2.47,4.08,3.24,3,1
6853584,4/1/2022,39.0,Employed,Married,0,East,609.0,64,0.41,2.58,3.76,3.46,2,0
3585917,4/1/2022,58.0,Unemployed,Single,3,East,325.0,105,0.15,2.15,8.34,3.16,3,1
2423286,5/1/2020,55.0,Unemployed,Divorced,3,North,415.0,90,0.35,3.09,3.92,3.25,3,1
9676924,8/1/2022,60.0,Self-Employed,Married,2,South,776.0,14,0.03,3.13,6.92,2.14,1,0
9791690,4/1/2020,54.0,Employed,Married,1,East,632.0,0,1.03,4.67,4.95,3.17,2,0
7374201,4/1/2021,42.0,,Married,0,East,578.0,0,0.13,1.45,5.31,3.75,1,0
4747389,3/1/2021,65.0,Employed,Married,2,West,509.0,135,1.33,0.79,3.02,2.14,3,1
1920759,6/1/2019,23.0,Employed,Married,1,West,440.0,0,0.99,3.53,5.5,3.31,2,0
3211738,6/1/2021,43.0,Unemployed,Married,4,West,647.0,0,0.76,1.47,1.07,2.95,2,0
6455770,10/1/2020,46.0,Self-Employed,Divorced,4,East,670.0,93,1.02,3.46,6.26,2.88,3,1
8873491,4/1/2022,44.0,Self-Employed,Married,4,North,717.0,7,0.83,1.84,6.09,3.45,2,0
3663046,3/1/2018,42.0,Employed,,4,East,550.0,0,1.27,2.75,3.6,3.04,2,0
5711075,9/1/2022,,Unemployed,Married,2,South,814.0,122,1.17,1.78,4.53,2.55,3,1
8413718,6/1/2021,23.0,Self-Employed,Single,2,North,624.0,109,0.45,2.44,4.45,2.1,3,1
8970564,5/1/2019,43.0,,Married,3,West,,38,0.96,1.99,5.21,2.79,2,0
3673705,5/1/2022,66.0,Employed,Single,1,North,848.0,0,0.81,0.36,6.32,3.5,2,0
4090930,1/1/2021,31.0,Employed,Single,0,North,699.0,0,0.36,2.38,2.66,3.0,2,0
2180887,1/1/2019,38.0,Unemployed,Single,0,South,481.0,115,0.94,1.39,6.46,3.45,3,1
6923098,11/1/2021,,,Divorced,3,West,685.0,99,0.38,3.22,8.09,3.37,3,1
6384935,2/1/2020,54.0,,Single,1,North,655.0,0,0.67,-0.99,4.3,3.39,2,0
7051865,8/1/2022,58.0,Unemployed,Single,0,North,734.0,0,0.0,3.02,4.6,3.54,1,0
6995802,8/1/2020,66.0,Unemployed,Divorced,1,North,846.0,92,0.66,3.85,6.81,2.96,3,1
5301754,5/1/2020,52.0,Unemployed,Single,3,West,460.0,138,1.42,2.51,2.94,3.07,3,1
1691757,4/1/2022,40.0,Employed,,3,North,876.0,49,0.28,3.02,3.09,2.74,2,0
8110953,12/1/2018,67.0,Employed,,2,South,481.0,1,,1.54,4.62,2.54,2,0
6917054,7/1/2021,35.0,Self-Employed,Married,0,East,841.0,2,0.22,0.84,4.48,2.37,1,0
3318620,6/1/2019,57.0,Unemployed,Married,4,East,418.0,0,0.3,3.41,4.47,2.6,2,0
7327090,1/1/2020,42.0,Employed,,3,West,459.0,90,0.41,2.63,3.41,3.08,3,1
9127747,12/1/2019,68.0,Retired,Married,3,South,729.0,143,,2.04,6.24,3.05,3,1
8310108,12/1/2022,53.0,Employed,Single,4,North,334.0,126,1.07,2.41,3.92,3.24,3,1
5273445,11/1/2020,34.0,Employed,Married,2,East,,121,1.31,1.54,6.73,3.15,3,1
6643893,6/1/2018,40.0,Retired,Married,1,East,761.0,69,1.24,0.07,4.7,2.66,2,0
1996161,9/1/2021,,Self-Employed,Married,2,North,825.0,0,,2.95,5.35,3.48,1,0
5684346,9/1/2021,47.0,,Single,2,South,610.0,40,0.35,2.55,4.34,3.32,2,0
5304459,5/1/2018,22.0,Employed,Married,3,East,502.0,0,0.14,3.38,4.08,3.29,2,0
5828761,4/1/2019,22.0,Employed,Married,4,South,436.0,0,0.85,2.13,5.77,3.26,2,0
7666781,7/1/2021,43.0,Employed,Single,1,East,630.0,112,,2.65,9.14,3.19,3,1
8031845,11/1/2021,63.0,Self-Employed,Married,4,East,849.0,22,1.26,2.84,5.9,3.05,2,0
6517209,5/1/2022,,Employed,Married,2,North,346.0,0,0.21,1.06,4.81,3.17,2,0
9514493,7/1/2019,22.0,Unemployed,Married,0,South,789.0,142,1.22,1.85,4.4,3.16,3,1
9607009,8/1/2019,66.0,Self-Employed,Single,3,East,583.0,104,0.42,2.38,4.14,3.31,3,1
4358509,4/1/2020,31.0,Employed,Single,3,North,499.0,0,0.15,1.78,5.87,4.1,2,0
1424226,9/1/2021,26.0,Employed,,0,West,,124,1.09,2.39,4.76,2.6,3,1
5636440,4/1/2019,23.0,,Married,3,East,791.0,125,0.07,0.75,6.76,3.22,3,1
1049976,5/1/2018,53.0,,Married,0,South,532.0,38,0.6,2.77,3.54,2.92,2,0
5084752,12/1/2019,32.0,Self-Employed,Single,1,West,674.0,7,1.15,1.08,5.73,3.01,2,0
9739287,9/1/2021,32.0,Unemployed,Married,1,East,326.0,1,0.03,2.65,5.42,2.76,2,0
2384418,11/1/2018,43.0,Unemployed,Married,2,West,379.0,28,0.32,1.88,2.72,3.01,2,0
7010334,5/1/2022,48.0,Employed,Single,3,North,372.0,1,,3.31,2.92,2.57,2,0
8930221,7/1/2021,64.0,Unemployed,Married,1,East,,1,0.14,2.43,3.59,2.92,2,0
1311955,9/1/2021,57.0,,Married,3,West,848.0,1,0.25,4.2,3.43,2.57,1,0
9815995,1/1/2021,66.0,Employed,Single,3,East,471.0,125,1.06,1.22,4.42,2.51,3,1
6345854,6/1/2019,46.0,Unemployed,Single,4,East,325.0,106,1.26,0.79,7.69,3.41,3,1
6698848,8/1/2022,47.0,Self-Employed,Married,3,West,,12,1.26,3.32,2.9,2.63,2,0
8840130,7/1/2018,21.0,Unemployed,Married,4,West,,98,1.24,3.73,3.75,2.74,3,1
4207393,9/1/2022,,Unemployed,Single,0,South,737.0,128,0.89,1.81,6.38,3.13,3,1
8181479,3/1/2019,67.0,Unemployed,Married,1,South,744.0,141,,1.84,3.8,2.5,3,1
1376794,6/1/2018,30.0,Self-Employed,,2,North,365.0,1,0.12,3.03,4.27,2.78,2,0
6672540,11/1/2022,39.0,Self-Employed,Single,2,West,355.0,122,0.94,2.3,5.6,2.5,3,1
3055723,9/1/2020,,Employed,Single,3,East,777.0,131,1.05,3.61,5.07,3.2,3,1
9830852,9/1/2019,67.0,Unemployed,Married,2,North,669.0,145,0.81,2.74,5.26,4.0,3,1
8971379,10/1/2019,,,Widowed,1,North,885.0,0,0.1,1.18,6.13,3.54,1,0
1404911,5/1/2021,21.0,Employed,,1,North,566.0,52,1.07,3.51,7.63,2.42,2,0
7086932,7/1/2018,52.0,Retired,Divorced,4,West,535.0,94,0.13,3.26,7.41,2.78,3,1
2416842,5/1/2018,45.0,Unemployed,Divorced,0,North,837.0,0,0.77,4.12,2.19,3.55,2,0
6193734,5/1/2019,28.0,Employed,Married,2,East,578.0,57,0.41,3.22,3.68,2.95,2,0
7559442,12/1/2018,60.0,Employed,Married,4,South,575.0,147,0.92,3.16,5.58,3.03,3,1
6507683,9/1/2021,,Self-Employed,Married,0,West,884.0,2,0.9,1.94,4.79,3.34,2,0
9399911,9/1/2021,31.0,Employed,,3,South,495.0,41,1.05,1.6,5.16,2.82,2,0
7814612,11/1/2020,25.0,Employed,Single,0,South,579.0,138,1.48,2.89,3.35,3.49,3,1
2625199,9/1/2018,69.0,Employed,Single,3,West,800.0,114,1.16,2.63,6.09,3.25,3,1
7195200,4/1/2021,,Employed,,2,North,564.0,113,0.66,1.91,3.67,3.35,3,1
8974411,2/1/2021,46.0,Employed,Divorced,1,South,334.0,127,0.95,0.22,4.44,2.9,3,1
3508164,11/1/2022,49.0,Self-Employed,Married,2,West,,151,0.68,2.74,1.85,3.6,3,1
8177545,4/1/2020,,Self-Employed,Married,2,South,376.0,144,0.1,1.28,4.35,2.91,3,1
3213573,12/1/2018,28.0,Employed,Single,4,North,869.0,0,0.05,0.84,3.78,3.61,1,0
6232651,4/1/2020,68.0,Employed,Single,1,North,848.0,7,0.02,1.06,5.8,3.36,1,0
7314768,12/1/2018,47.0,Employed,Single,3,East,,135,,4.21,7.06,2.51,3,1
6365986,7/1/2018,63.0,Employed,Single,2,West,320.0,124,0.38,3.01,5.75,3.37,3,1
4911146,6/1/2021,23.0,Employed,Married,0,South,416.0,9,1.46,2.73,7.39,3.09,2,0
2886963,3/1/2020,42.0,Employed,Married,4,North,830.0,112,,1.82,4.43,4.08,3,1
3755063,5/1/2018,53.0,Employed,Married,2,West,760.0,103,0.84,2.62,4.49,3.75,3,1
4457521,9/1/2022,51.0,Self-Employed,Married,0,North,790.0,1,0.61,0.74,2.96,3.0,2,0
6478047,10/1/2022,50.0,Retired,Divorced,4,East,,86,1.06,3.27,3.28,3.49,2,0
7990607,4/1/2022,52.0,,,1,North,468.0,102,0.15,0.27,2.05,2.34,3,1
7886940,6/1/2018,28.0,Unemployed,Widowed,1,East,614.0,0,0.48,3.68,1.63,2.91,2,0
7940119,10/1/2022,43.0,Employed,Married,4,West,630.0,134,1.19,0.54,5.09,3.9,3,1
4308505,8/1/2020,27.0,Self-Employed,,0,East,702.0,65,0.05,1.68,6.22,3.07,2,0
6352727,7/1/2020,26.0,Employed,Single,1,South,311.0,154,0.21,3.76,3.91,4.37,3,1
2048173,7/1/2020,66.0,Employed,Married,2,South,,0,0.66,3.0,5.5,2.41,2,0
1698956,6/1/2021,43.0,Employed,,1,East,645.0,36,0.42,1.81,6.86,3.18,2,0
5862894,9/1/2018,50.0,Self-Employed,Single,0,East,879.0,123,0.45,2.12,2.34,3.3,3,1
8595853,6/1/2019,22.0,Employed,Married,0,North,867.0,44,0.76,1.97,5.01,2.38,2,0
7561000,5/1/2020,21.0,Employed,Single,4,East,872.0,0,0.33,3.56,4.69,3.32,1,0
7245035,5/1/2018,35.0,Employed,Single,3,North,432.0,5,0.18,3.83,4.72,2.85,2,0
9072879,6/1/2019,40.0,,,0,East,524.0,0,0.25,1.52,6.07,2.73,2,0
9212411,9/1/2021,60.0,Employed,Single,0,East,,56,1.12,2.78,3.99,1.91,2,0
8037449,2/1/2021,47.0,Employed,Married,3,East,788.0,78,0.25,1.6,3.89,2.98,2,0
9411039,12/1/2019,24.0,Employed,Single,4,South,,19,0.17,3.07,5.34,3.35,2,0
6562632,10/1/2022,26.0,Employed,Single,0,East,768.0,0,0.56,2.74,6.44,2.81,1,0
1783066,12/1/2018,48.0,Unemployed,Married,2,East,528.0,5,0.4,2.78,3.36,2.56,2,0
9462605,6/1/2021,58.0,Employed,Married,1,South,877.0,5,0.5,0.65,5.73,3.68,1,0
1142980,4/1/2020,24.0,Employed,Married,0,North,374.0,136,0.26,1.65,3.01,3.38,3,1
4845474,8/1/2018,31.0,Unemployed,Married,3,East,337.0,96,1.11,1.53,3.82,3.39,3,1
8490200,10/1/2021,54.0,Employed,Married,4,West,536.0,0,0.41,3.23,5.0,3.27,2,0
9175602,7/1/2019,41.0,Self-Employed,Married,3,South,802.0,3,0.61,2.61,4.89,3.02,2,0
9900019,8/1/2020,41.0,Employed,Divorced,4,South,852.0,0,0.8,1.69,5.14,2.75,2,0
2217060,10/1/2018,60.0,Unemployed,Single,1,North,833.0,77,0.41,1.34,3.64,2.5,2,0
4843139,10/1/2019,40.0,Unemployed,Single,3,West,885.0,0,0.2,2.1,3.73,2.14,2,0
7981440,12/1/2022,23.0,Unemployed,Married,3,West,650.0,67,1.1,3.31,7.2,3.56,2,0
1282140,1/1/2020,,Retired,Divorced,1,West,599.0,90,1.42,3.55,6.47,2.63,3,1
8499412,11/1/2021,38.0,Employed,Married,4,East,881.0,0,,1.52,10.18,2.92,1,0
1835988,8/1/2020,69.0,Unemployed,Married,4,North,472.0,51,0.67,1.74,4.98,3.87,2,0
6002828,10/1/2018,,Employed,Married,3,East,344.0,145,0.88,0.87,4.77,3.4,3,1
4928207,11/1/2022,55.0,Self-Employed,Widowed,0,East,650.0,57,0.48,2.54,5.3,3.42,2,0
1124932,12/1/2021,65.0,Employed,Divorced,4,West,676.0,73,0.54,0.95,3.26,2.95,2,0
2705243,3/1/2021,,Unemployed,Widowed,1,East,791.0,0,0.6,0.84,6.81,2.55,2,0
4311149,2/1/2018,,Retired,Divorced,2,North,835.0,55,0.97,1.54,3.16,2.91,2,0
1562621,10/1/2018,22.0,Employed,Single,4,South,837.0,129,0.8,2.47,3.73,2.45,3,1
6668889,7/1/2019,44.0,Self-Employed,Married,1,West,,90,0.69,4.06,6.87,3.64,3,1
7775602,11/1/2020,64.0,Employed,Married,4,South,304.0,106,1.48,1.61,2.47,2.72,3,1
7643433,2/1/2022,27.0,Employed,Divorced,0,East,328.0,118,,2.29,6.26,2.19,3,1
5001070,11/1/2021,34.0,Self-Employed,,3,West,832.0,0,0.86,2.57,4.66,3.06,2,0
9375741,6/1/2022,44.0,Unemployed,Married,0,West,,138,,2.87,4.28,3.29,3,1
2241082,11/1/2018,52.0,Unemployed,Widowed,1,South,622.0,145,1.1,3.46,2.39,2.69,3,1
4710879,11/1/2020,52.0,Employed,Single,4,East,845.0,0,0.62,1.19,5.17,2.37,1,0
7119922,4/1/2019,34.0,Employed,Married,3,West,446.0,0,,0.16,5.66,2.58,2,0
3619980,3/1/2020,55.0,,Single,2,West,351.0,129,0.67,2.54,5.84,3.48,3,1
7647463,11/1/2018,34.0,,Single,4,North,418.0,99,0.71,2.6,3.62,2.67,3,1
5465669,3/1/2021,38.0,,Single,2,East,,4,0.25,1.77,3.89,3.51,1,0
8639214,5/1/2020,,Employed,,0,West,367.0,1,,0.61,3.84,1.84,2,0
3305413,2/1/2019,,Employed,Single,3,West,477.0,99,0.7,2.7,3.51,2.7,3,1
8081530,6/1/2019,30.0,,Married,2,West,897.0,0,0.78,0.18,5.44,2.52,2,0
1554594,7/1/2019,57.0,Employed,,0,West,866.0,0,0.94,2.78,6.79,3.29,2,0
4982588,7/1/2020,40.0,Employed,Single,2,West,827.0,1,,1.37,1.43,2.95,2,0
8348340,5/1/2021,48.0,Employed,Single,2,South,739.0,43,,1.13,3.87,2.64,2,0
5335702,2/1/2022,,Employed,Single,1,East,496.0,0,0.16,0.76,3.97,2.92,2,0
6579079,4/1/2020,59.0,Employed,Married,0,East,645.0,43,0.42,1.81,4.23,2.47,2,0
7921983,5/1/2019,42.0,,Married,1,South,569.0,91,0.79,4.08,5.83,2.64,3,1
8468810,4/1/2020,44.0,Self-Employed,,1,North,786.0,7,1.5,3.13,5.68,2.92,2,0
7096696,10/1/2020,41.0,Employed,Single,1,East,363.0,92,0.22,1.29,4.44,3.0,3,1
7655623,5/1/2021,55.0,Employed,,4,North,766.0,140,0.7,0.45,3.67,3.36,3,1
7665088,4/1/2022,,Unemployed,Married,3,East,774.0,84,0.6,0.77,5.01,2.97,2,0
7978140,6/1/2022,38.0,Self-Employed,Single,3,East,494.0,131,0.65,-0.68,5.62,3.64,3,1
5614466,5/1/2019,43.0,Employed,Divorced,1,South,373.0,141,0.44,3.5,6.23,3.52,3,1
7139996,11/1/2018,52.0,Employed,Single,1,West,481.0,113,0.66,2.42,7.16,3.57,3,1
5197079,6/1/2022,,Unemployed,Married,4,West,865.0,0,0.04,3.05,3.94,2.04,1,0
3907360,7/1/2022,34.0,Employed,Single,0,West,636.0,81,1.5,3.23,7.02,3.35,2,0
5607765,2/1/2019,36.0,Unemployed,Divorced,4,West,,144,1.23,1.97,4.99,1.84,3,1
4832978,3/1/2022,66.0,Employed,,3,West,698.0,131,1.13,3.44,4.82,2.84,3,1
1271836,6/1/2019,,Unemployed,Single,1,East,638.0,130,0.93,1.92,7.03,2.35,3,1
9010643,10/1/2020,31.0,Self-Employed,,0,East,409.0,120,1.41,2.41,3.71,2.58,3,1
9929285,12/1/2019,61.0,Employed,Single,2,East,812.0,89,0.2,1.55,4.78,2.65,2,0
2207068,3/1/2021,35.0,Unemployed,Married,0,North,696.0,22,1.48,3.25,5.6,2.63,2,0
2519603,11/1/2021,56.0,Employed,Single,3,West,631.0,135,0.87,1.82,5.0,3.0,3,1
5250167,6/1/2022,58.0,,Single,4,South,600.0,37,0.28,2.86,4.19,2.14,2,0
4714379,1/1/2019,34.0,Employed,Married,3,West,641.0,90,,3.03,4.32,2.94,3,1
1603103,7/1/2022,59.0,Employed,Single,2,West,662.0,113,0.66,1.03,3.44,2.6,3,1
6499593,4/1/2018,29.0,Employed,Single,4,South,595.0,57,0.63,1.3,6.49,4.15,2,0
5774183,1/1/2021,60.0,Self-Employed,Married,1,North,616.0,143,,1.96,4.29,2.82,3,1
7691409,10/1/2022,43.0,Self-Employed,,2,North,740.0,114,,1.85,3.8,3.78,3,1
1077175,4/1/2021,52.0,Retired,Single,2,East,745.0,114,0.27,1.34,6.02,2.63,3,1
6515989,4/1/2019,21.0,Employed,Single,1,South,343.0,144,0.53,1.21,2.87,2.87,3,1
2332397,1/1/2019,36.0,,Divorced,2,East,494.0,15,1.4,1.71,5.4,3.58,2,0
8323777,1/1/2018,49.0,Employed,Married,3,West,650.0,112,0.74,1.61,5.23,3.62,3,1
9988400,11/1/2018,37.0,Employed,Single,3,South,719.0,106,1.43,3.44,4.13,2.58,3,1
8948745,2/1/2018,24.0,Unemployed,Single,2,West,304.0,56,0.09,3.57,5.97,3.0,2,0
3378837,7/1/2022,28.0,Employed,Divorced,0,North,734.0,41,,1.98,7.13,2.88,2,0
3118433,3/1/2019,44.0,Employed,Married,0,North,637.0,1,1.06,2.86,6.01,2.88,2,0
7558947,10/1/2020,28.0,Self-Employed,Married,2,West,818.0,11,0.64,2.23,4.49,2.66,2,0
6893309,3/1/2019,28.0,,Married,1,East,823.0,0,0.38,1.37,5.89,3.16,2,0
8123753,4/1/2020,37.0,Employed,Married,0,East,332.0,149,0.6,1.34,8.51,3.19,3,1
2420858,8/1/2022,44.0,Employed,Married,3,East,564.0,42,0.12,0.64,5.31,2.78,2,0
4839847,9/1/2020,65.0,Employed,Single,1,West,378.0,7,0.27,2.05,4.3,2.93,2,0
4415473,1/1/2020,62.0,Retired,Married,4,South,431.0,116,0.84,2.59,3.56,2.43,3,1
5142535,3/1/2021,,Employed,Single,0,North,488.0,0,0.23,1.08,5.29,3.92,2,0
6408753,5/1/2021,51.0,Employed,Single,0,West,,29,0.1,2.19,5.05,3.1,1,0
3514399,12/1/2019,43.0,,,4,South,829.0,0,0.58,2.12,3.25,2.5,1,0
2414466,4/1/2019,44.0,Unemployed,Married,2,North,425.0,138,0.49,2.04,6.38,2.99,3,1
7767567,1/1/2018,54.0,Employed,Married,1,East,426.0,22,0.45,3.6,6.74,3.63,2,0
6433001,4/1/2019,34.0,Employed,Divorced,3,South,329.0,139,0.33,3.73,4.97,2.19,3,1
7550670,4/1/2019,53.0,Self-Employed,,0,South,665.0,49,0.12,0.86,4.86,3.24,2,0
7736549,1/1/2022,63.0,Retired,Married,2,North,658.0,0,0.08,2.8,4.3,2.32,2,0
7538655,12/1/2018,,Unemployed,Single,0,West,,103,0.54,0.71,3.04,2.6,3,1
